age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
43,0,157237,14,2,10,0,4,1,0,0,40,39,>50K
45,3,155664,9,4,0,1,4,1,0,0,44,39,<=50K
24,6,322658,13,4,3,1,4,0,0,0,40,39,<=50K
24,3,208503,10,4,6,1,4,1,0,0,42,39,<=50K
19,1,223326,10,4,11,3,4,1,0,1721,35,39,<=50K
37,3,20308,13,2,10,0,4,1,0,0,65,39,>50K
24,3,124751,9,4,0,3,4,0,0,0,35,39,<=50K
34,3,113364,10,2,6,0,4,1,0,0,40,11,<=50K
50,6,196900,9,2,7,5,4,0,0,0,39,39,<=50K
36,3,168170,9,2,2,0,4,1,0,0,40,33,<=50K
39,3,205338,13,2,12,0,4,1,0,0,60,39,<=50K
45,6,226452,9,2,7,0,4,1,0,0,40,39,<=50K
32,6,479179,7,4,11,3,4,1,0,0,40,39,<=50K
47,0,471990,14,2,3,0,2,1,0,0,40,39,>50K
50,3,44728,9,2,6,0,4,1,0,0,40,39,<=50K
32,3,33117,11,2,7,0,4,1,0,0,40,39,<=50K
19,3,264876,9,4,5,3,4,1,0,0,40,39,<=50K
19,2,47235,10,4,8,3,4,0,0,0,20,39,<=50K
28,6,293628,14,0,10,1,4,1,0,0,10,0,<=50K
28,3,193122,9,0,12,2,4,1,0,0,50,39,<=50K
39,0,149347,14,4,10,1,4,1,0,0,40,31,>50K
21,3,129172,10,4,7,1,4,1,2907,0,40,39,<=50K
73,5,151255,10,6,4,1,4,0,0,0,75,39,<=50K
25,3,238673,10,4,6,1,4,1,0,0,40,39,<=50K
31,3,137991,10,1,12,5,4,0,0,0,20,39,<=50K
51,3,85942,10,0,12,1,4,0,0,0,32,39,<=50K
39,3,85783,13,2,0,5,4,0,0,0,28,39,<=50K
31,3,174789,13,0,5,3,4,1,0,0,40,39,<=50K
21,3,457162,10,4,12,3,2,1,0,0,17,39,<=50K
46,3,176026,13,0,3,1,4,1,27828,0,50,39,>50K
73,3,88594,9,0,3,1,4,0,0,0,35,39,<=50K
41,3,311101,9,0,2,1,4,1,0,0,40,39,<=50K
20,3,273989,9,4,14,3,4,1,0,0,40,39,<=50K
27,3,370242,12,4,7,1,4,1,0,0,30,39,<=50K
24,3,194630,13,4,10,1,4,1,0,0,35,39,<=50K
20,3,313817,10,2,2,0,4,1,0,0,40,39,<=50K
39,3,195843,11,4,6,3,4,1,0,0,40,39,<=50K
27,3,203160,13,4,5,1,4,1,0,0,28,39,<=50K
33,3,175856,7,2,12,0,4,1,0,0,60,39,<=50K
33,3,75435,9,2,5,0,0,1,0,0,40,39,<=50K
36,6,291676,5,2,2,0,2,1,0,0,40,39,<=50K
55,3,192869,10,2,3,0,4,1,0,0,36,39,<=50K
19,3,124464,10,4,6,3,4,1,0,0,40,39,<=50K
35,3,98776,9,4,3,1,4,1,0,0,60,39,<=50K
62,6,312286,15,0,10,1,4,0,0,0,35,39,<=50K
33,5,48520,10,2,2,0,4,1,0,0,40,39,>50K
39,3,224541,5,2,2,0,4,1,4386,0,55,26,<=50K
36,1,237713,10,2,13,0,4,1,0,0,40,39,<=50K
41,3,309990,13,0,0,4,4,0,0,0,33,39,<=50K
39,5,37019,9,2,2,0,4,1,0,0,60,39,<=50K
38,2,48976,9,2,8,5,4,0,0,1887,10,39,>50K
18,3,170183,9,4,0,3,4,0,0,0,10,39,<=50K
61,3,142988,10,2,3,0,4,1,15024,0,45,39,>50K
20,0,163205,11,4,0,3,4,0,0,0,36,39,<=50K
35,5,455379,9,2,14,0,4,1,0,0,65,39,>50K
27,3,104423,9,4,6,3,4,1,0,0,40,39,<=50K
66,3,104936,6,6,7,4,4,0,0,0,38,39,<=50K
21,3,542610,9,4,14,2,2,1,0,0,40,39,<=50K
20,3,208117,10,4,7,3,4,0,0,0,18,39,<=50K
34,3,105141,10,0,0,3,4,1,0,0,40,39,<=50K
20,2,38455,9,4,8,4,4,1,0,0,40,39,<=50K
31,3,213339,9,5,13,1,4,0,0,0,40,39,<=50K
41,3,177989,16,2,10,0,4,1,0,2051,60,39,<=50K
32,3,312403,13,4,3,1,4,0,0,0,40,39,<=50K
30,1,176992,9,2,14,0,4,1,0,0,50,39,>50K
36,5,84294,13,2,4,0,4,1,0,0,72,39,<=50K
22,3,143062,10,4,4,3,4,1,0,0,12,39,<=50K
53,1,139671,10,2,3,0,4,1,0,0,50,39,<=50K
50,3,116814,9,6,0,1,0,0,0,0,40,39,<=50K
36,3,37778,13,2,3,0,4,1,0,0,40,39,<=50K
41,4,240900,7,2,3,0,4,1,0,0,40,39,<=50K
55,3,202652,13,4,3,1,4,0,0,0,35,39,<=50K
38,3,52187,13,2,12,0,4,1,15024,0,50,39,>50K
28,3,349751,13,4,3,1,2,1,2174,0,50,39,<=50K
24,1,238384,13,4,10,3,4,0,0,0,37,39,<=50K
60,3,209844,10,0,0,2,4,0,0,0,40,39,<=50K
54,3,333301,6,2,7,0,2,1,0,0,40,39,<=50K
27,4,214974,9,2,2,0,4,1,0,0,60,39,<=50K
30,3,113453,14,2,10,5,4,0,0,0,30,39,<=50K
54,3,162238,9,6,14,1,4,1,0,0,45,39,<=50K
44,3,98779,10,2,2,0,4,1,5178,0,40,39,>50K
52,3,165001,9,2,14,0,4,1,0,0,60,39,>50K
18,3,78528,7,4,7,3,4,1,0,0,20,39,<=50K
35,3,251396,13,2,10,0,4,1,0,0,50,39,>50K
37,3,178100,13,0,3,1,4,0,0,0,40,39,>50K
22,3,416165,10,4,0,3,4,0,0,0,40,39,<=50K
45,3,177536,13,2,3,0,4,1,0,0,45,9,>50K
38,3,203717,13,2,4,0,4,1,0,0,60,39,<=50K
48,3,107231,13,2,10,0,4,1,0,0,40,39,<=50K
35,3,106448,11,2,7,0,4,1,0,0,40,39,<=50K
21,3,196816,11,2,2,2,4,1,0,0,50,39,<=50K
37,5,191342,9,2,2,0,1,1,0,0,60,30,>50K
18,3,170194,7,4,12,3,4,1,0,0,25,39,<=50K
26,3,113587,6,0,6,3,4,1,0,0,35,39,<=50K
48,4,72425,13,2,2,0,4,1,0,0,50,39,<=50K
51,3,217480,10,5,0,1,2,1,8614,0,40,39,>50K
52,3,120914,10,2,2,0,4,1,0,0,40,39,<=50K
32,6,33945,13,2,4,0,4,1,0,0,40,39,>50K
39,5,199753,13,2,7,0,4,1,0,0,60,39,<=50K
51,3,144284,13,2,10,0,4,1,0,0,40,39,>50K
54,3,53833,13,2,12,0,4,1,0,0,50,39,<=50K
21,3,151158,10,4,10,1,4,0,0,0,25,39,<=50K
43,3,125577,9,5,0,4,2,0,0,0,40,39,<=50K
32,3,242323,10,4,0,3,4,0,0,0,40,39,<=50K
31,6,195181,14,2,10,0,4,1,0,0,35,39,>50K
73,2,145748,9,2,8,0,4,1,0,0,8,39,<=50K
26,3,341672,10,4,0,2,1,1,0,0,60,19,<=50K
35,3,116369,9,4,2,1,4,1,0,0,40,39,<=50K
25,5,121285,13,4,12,1,4,0,0,0,40,39,<=50K
58,5,25124,11,2,4,0,4,1,0,2377,65,39,<=50K
32,3,182274,9,5,7,3,4,0,0,0,37,39,<=50K
28,3,103548,13,2,10,0,4,1,0,0,40,39,<=50K
41,5,38434,14,4,12,1,4,0,0,0,30,39,<=50K
53,5,317313,9,2,2,0,4,1,0,0,48,39,<=50K
49,3,177543,9,5,0,4,4,0,0,0,35,39,<=50K
55,3,139834,13,2,10,0,4,1,0,0,40,39,>50K
29,3,118478,10,2,0,5,4,0,7298,0,50,39,>50K
28,5,147951,11,2,4,0,4,1,0,0,80,39,<=50K
44,3,201734,9,2,2,0,4,1,0,0,45,39,<=50K
41,3,198196,14,2,3,0,4,1,0,0,45,39,>50K
26,3,141876,11,2,12,0,4,1,3103,0,45,39,>50K
23,3,325179,9,2,12,0,4,1,0,0,40,39,>50K
37,5,143774,13,2,10,5,4,0,0,0,40,11,>50K
23,3,152328,13,4,10,3,4,1,13550,0,50,39,>50K
33,3,479600,10,4,7,4,2,0,0,0,40,39,<=50K
44,3,180599,9,4,2,3,4,1,0,0,40,39,>50K
21,3,448026,10,4,11,3,4,1,2907,0,30,39,<=50K
36,3,300333,7,2,3,0,4,1,0,0,40,5,<=50K
44,1,184105,13,2,0,0,4,1,5013,0,40,39,<=50K
23,3,202084,9,4,7,4,2,0,0,0,40,39,<=50K
26,3,29515,9,0,3,3,4,1,0,0,40,39,<=50K
31,3,188246,10,2,5,0,4,1,0,0,40,39,>50K
50,1,105788,9,5,3,4,2,0,6497,0,35,39,<=50K
18,4,352640,10,4,0,3,4,0,0,0,20,39,<=50K
49,3,132576,13,2,3,0,4,1,0,0,50,39,>50K
59,3,128829,9,0,7,1,4,0,0,0,40,39,<=50K
38,3,93140,9,5,6,4,2,0,0,0,28,39,<=50K
50,4,155965,10,2,12,0,4,1,0,0,55,39,<=50K
51,4,335902,10,2,2,0,4,1,0,1672,55,39,<=50K
22,3,158522,10,4,6,3,1,1,0,0,35,39,<=50K
54,3,174806,9,2,6,5,4,0,0,0,40,39,>50K
37,3,32207,9,4,14,1,4,1,0,0,40,39,<=50K
31,3,43607,13,6,0,4,4,1,0,0,60,39,<=50K
67,6,168224,13,2,3,0,4,1,0,0,40,39,<=50K
43,2,180318,7,5,8,2,4,1,0,0,40,39,<=50K
21,3,311376,10,4,3,2,4,0,0,0,40,39,<=50K
30,3,101562,9,4,0,1,4,0,0,0,40,39,<=50K
32,1,267859,10,2,11,0,4,1,0,0,50,5,<=50K
36,3,86143,11,4,2,3,1,1,0,0,40,39,<=50K
33,1,217304,13,4,0,1,2,1,0,0,40,39,<=50K
37,3,410034,9,2,2,0,4,1,0,0,56,39,<=50K
29,3,293073,15,2,10,0,4,1,7298,0,48,39,>50K
18,2,39493,10,4,8,3,4,1,0,0,30,39,<=50K
26,3,247425,10,4,12,1,2,1,0,0,40,14,<=50K
39,3,189344,9,2,6,0,4,1,0,0,40,26,<=50K
18,3,366154,9,4,7,1,4,1,0,0,30,39,<=50K
52,3,163051,8,2,6,0,4,1,0,1628,40,39,<=50K
31,3,437200,10,2,4,0,4,1,0,0,40,26,<=50K
45,3,323798,13,2,3,0,4,1,7298,0,53,39,>50K
38,3,182570,10,2,6,0,4,1,0,0,38,39,<=50K
21,3,200318,12,4,12,1,4,0,0,0,35,39,<=50K
33,3,48520,9,5,5,1,4,1,0,0,40,39,<=50K
39,3,130007,10,0,2,4,4,1,0,0,40,39,<=50K
31,3,166248,9,2,6,0,4,1,0,0,40,39,<=50K
43,3,203554,13,2,3,0,4,1,0,1902,50,39,>50K
64,2,192715,13,2,8,0,4,1,0,1672,10,39,<=50K
33,4,291333,13,2,3,0,4,1,7298,0,45,39,>50K
49,5,39140,9,2,4,0,4,1,0,0,60,39,<=50K
41,3,266439,9,2,6,0,4,1,0,0,40,39,<=50K
55,5,126840,10,0,6,1,4,1,0,0,40,39,<=50K
52,3,166419,10,0,0,1,2,0,0,0,37,39,<=50K
42,3,287129,13,0,10,1,2,1,0,0,40,39,<=50K
24,3,206827,10,4,0,3,4,0,0,0,30,39,<=50K
42,3,173888,9,3,0,1,4,1,0,0,52,39,<=50K
41,6,253250,13,2,3,0,4,1,7298,0,40,39,>50K
35,3,337239,9,2,6,0,4,1,0,0,40,26,<=50K
54,0,201127,14,0,3,1,4,1,0,0,42,39,>50K
59,2,179078,9,6,8,4,2,0,0,0,40,39,<=50K
30,2,126402,7,4,8,4,2,0,0,0,40,39,<=50K
57,0,223892,13,2,3,5,4,0,0,0,40,39,>50K
58,6,191318,14,2,3,0,4,1,15024,0,40,39,>50K
32,3,394708,9,4,7,4,2,1,0,0,40,39,<=50K
22,3,119474,9,4,12,3,4,0,1055,0,25,39,<=50K
20,3,419984,9,0,7,4,4,0,0,0,25,39,<=50K
60,2,164730,13,2,8,0,4,1,0,0,40,39,<=50K
51,3,190678,9,0,10,4,2,0,0,0,40,0,<=50K
26,1,197897,9,4,0,3,2,0,0,0,20,9,<=50K
33,3,286675,7,2,2,0,4,1,0,0,40,39,<=50K
19,3,191986,6,4,12,4,4,0,0,0,40,39,<=50K
50,5,90525,9,2,7,5,4,0,15024,0,20,39,>50K
32,3,56150,9,2,12,0,4,1,0,0,40,39,<=50K
51,1,248327,13,2,14,0,2,1,0,0,40,39,>50K
18,3,90860,10,4,12,3,1,0,0,0,20,39,<=50K
35,0,104858,14,2,3,0,4,1,0,0,50,39,>50K
22,2,228686,10,0,8,3,4,1,0,1602,25,39,<=50K
46,3,196707,9,0,2,1,4,1,0,0,55,39,<=50K
37,3,29430,9,0,12,4,4,1,0,0,45,39,<=50K
45,3,54038,10,2,0,5,4,0,0,1902,20,39,>50K
63,3,281025,5,2,5,0,4,1,0,0,32,39,<=50K
53,3,258832,9,4,7,2,1,1,0,0,10,30,<=50K
24,3,131220,9,4,0,3,2,0,0,0,40,39,<=50K
65,2,190454,7,2,8,0,4,1,0,0,29,39,<=50K
43,3,315971,12,4,10,1,4,0,0,0,32,0,>50K
47,3,265097,9,2,6,0,4,1,0,0,40,39,<=50K
41,3,185057,9,4,3,4,4,0,0,0,40,39,<=50K
27,3,169557,9,0,6,1,4,1,6849,0,40,39,<=50K
35,4,333636,9,2,3,0,2,1,0,0,75,39,<=50K
19,3,181652,10,4,0,3,4,0,0,0,24,39,<=50K
47,3,34307,10,5,7,1,4,0,0,0,35,39,<=50K
25,0,198813,13,4,0,4,2,0,0,1590,40,39,<=50K
59,1,240030,15,2,3,0,4,1,0,0,40,39,>50K
28,3,226089,6,4,6,4,4,0,0,0,40,39,<=50K
17,3,190941,6,4,12,3,4,0,0,0,20,39,<=50K
21,3,160261,10,4,3,3,1,1,2463,0,50,9,<=50K
31,3,208458,9,0,12,4,3,0,0,0,40,26,<=50K
49,3,112761,9,0,5,1,4,0,0,0,40,39,<=50K
48,1,67716,14,2,10,0,4,1,7688,0,50,39,>50K
60,5,121076,16,0,12,1,4,1,0,0,20,39,<=50K
33,5,182556,8,4,14,1,4,1,0,0,40,39,<=50K
40,3,231348,9,2,2,0,4,1,0,0,40,39,<=50K
42,3,55395,10,2,2,0,4,1,0,0,52,39,<=50K
34,3,344073,9,2,14,0,4,1,5013,0,40,39,<=50K
38,0,318912,11,0,0,3,2,1,0,0,52,39,<=50K
58,5,237546,10,2,3,0,4,1,0,0,70,39,>50K
20,3,346341,10,4,0,1,4,0,0,0,40,0,<=50K
52,3,305090,10,5,12,2,4,0,0,0,55,39,<=50K
22,1,198478,10,2,11,0,4,1,0,0,40,39,<=50K
24,3,321435,13,2,4,0,4,1,0,0,35,39,>50K
39,3,259716,9,0,6,4,4,0,0,0,40,26,<=50K
41,3,191547,14,2,3,0,4,1,99999,0,55,39,>50K
37,2,171482,10,2,8,0,4,1,0,0,30,39,<=50K
56,3,225927,5,2,2,0,4,1,2580,0,40,39,<=50K
21,3,256504,9,4,7,1,4,0,0,0,40,39,<=50K
29,3,168526,9,0,12,4,4,0,0,0,25,39,<=50K
45,3,44489,11,0,7,1,4,1,0,0,10,39,<=50K
44,1,159449,10,2,11,0,4,1,0,0,80,39,>50K
54,3,387540,14,2,10,0,4,1,0,0,45,39,>50K
24,3,314819,10,4,2,1,4,1,2174,0,40,39,<=50K
40,3,34722,13,2,3,0,4,1,0,0,50,39,<=50K
43,6,125831,13,4,10,3,4,1,99999,0,60,39,>50K
20,2,239805,10,4,8,1,4,1,0,0,16,39,<=50K
41,5,264663,7,0,7,1,4,0,0,0,40,39,<=50K
32,3,294121,11,0,0,1,4,0,0,0,40,39,<=50K
31,3,83912,13,2,0,5,4,0,0,0,25,26,<=50K
26,3,241626,9,0,0,1,4,1,0,0,40,39,<=50K
50,6,137815,13,2,2,0,4,1,0,0,40,39,>50K
62,4,153891,11,2,3,0,4,1,3137,0,40,39,<=50K
24,3,83774,9,2,7,0,4,1,2885,0,45,39,<=50K
58,3,199067,13,0,3,1,4,1,0,0,65,39,>50K
44,4,57233,10,2,2,0,4,1,0,0,40,39,>50K
44,3,211517,8,0,7,1,4,1,0,0,40,39,<=50K
37,4,132879,10,2,14,0,4,1,0,0,50,39,>50K
33,3,54318,9,2,2,0,4,1,0,0,40,39,>50K
34,2,143582,9,3,8,1,1,0,0,0,37,36,<=50K
56,5,174564,14,2,10,0,4,1,0,0,60,39,>50K
35,3,179579,14,2,3,0,4,1,0,1977,48,39,>50K
33,3,187618,13,4,10,3,4,1,0,1741,40,39,<=50K
35,3,186819,13,2,13,0,4,1,0,0,48,39,<=50K
47,5,60087,10,3,3,1,4,0,0,0,60,39,<=50K
35,5,28987,5,2,2,0,0,1,0,0,96,39,<=50K
56,3,187355,10,0,12,4,4,0,0,0,40,39,<=50K
29,4,218555,14,4,10,3,4,1,0,0,40,39,<=50K
53,4,94214,15,2,10,0,1,1,7298,0,50,37,>50K
42,3,204729,11,5,12,4,2,0,0,0,25,39,<=50K
20,2,281668,10,4,8,2,2,0,0,0,40,39,<=50K
24,3,236696,13,4,13,1,4,1,0,0,50,36,<=50K
33,3,179747,9,2,6,0,4,1,0,0,40,39,<=50K
42,3,187322,6,2,12,0,4,1,0,0,45,39,<=50K
38,6,116975,10,2,11,0,4,1,0,1887,50,39,>50K
32,3,205950,9,4,6,3,4,1,0,0,40,39,<=50K
32,3,160458,9,2,2,0,4,1,0,0,50,39,<=50K
28,1,190911,10,2,11,0,4,1,0,0,40,39,>50K
51,3,85382,9,2,2,0,4,1,0,0,55,39,>50K
41,1,129793,9,4,7,3,4,1,0,0,30,39,<=50K
37,1,270181,12,3,7,4,2,0,0,0,50,39,<=50K
23,3,243723,9,2,7,5,4,0,0,0,40,39,<=50K
40,3,168113,9,2,2,0,4,1,0,0,40,39,<=50K
47,3,652784,6,2,6,0,4,1,0,0,40,39,<=50K
46,5,315984,9,2,3,0,4,1,0,0,50,39,<=50K
24,3,311311,13,4,12,1,4,1,0,0,40,39,<=50K
40,3,111336,9,0,6,4,2,0,0,0,28,39,<=50K
30,5,100252,9,2,6,3,1,1,0,0,60,35,<=50K
41,6,186990,15,6,10,1,3,0,0,0,52,39,>50K
37,6,241633,13,2,0,5,2,0,0,0,45,39,>50K
49,0,252616,9,2,14,0,1,1,0,0,40,30,<=50K
41,0,46366,13,2,3,5,2,0,0,0,50,39,>50K
52,1,266138,11,2,3,0,4,1,0,0,35,39,<=50K
23,3,32732,10,4,12,1,4,1,0,0,50,39,<=50K
34,3,361978,9,0,2,4,2,0,1471,0,40,39,<=50K
25,6,77661,13,4,3,1,4,0,0,2444,40,39,>50K
44,4,60087,9,2,2,0,4,1,0,0,45,39,>50K
31,1,197550,9,0,10,4,4,1,0,0,33,39,<=50K
53,3,170701,13,0,0,4,4,0,0,0,40,39,<=50K
62,3,159822,9,2,3,0,4,1,0,0,50,39,<=50K
35,3,211494,13,4,3,1,4,1,0,1876,55,39,<=50K
30,0,340899,13,4,10,1,4,1,0,0,40,39,<=50K
48,6,224752,9,2,0,5,4,0,0,0,40,39,>50K
36,3,102568,13,4,10,1,4,0,0,0,40,39,>50K
32,3,220690,7,0,7,1,4,1,0,0,33,39,<=50K
22,3,303170,10,4,9,3,4,0,0,0,28,39,<=50K
17,2,143331,7,4,8,3,4,1,0,0,40,39,<=50K
19,3,192162,9,4,10,1,4,0,0,0,40,39,<=50K
26,3,201635,9,4,0,1,4,0,0,0,40,39,<=50K
20,2,55263,10,4,8,3,4,1,0,0,40,39,<=50K
56,6,133728,10,2,3,0,4,1,0,0,35,39,>50K
23,3,110998,10,4,0,3,1,0,0,0,40,30,<=50K
31,3,122347,9,5,5,1,4,1,0,0,40,39,<=50K
30,3,127875,7,4,12,4,4,0,0,0,8,39,<=50K
42,3,167534,9,2,5,0,4,1,5013,0,35,39,<=50K
27,6,152560,15,2,10,0,4,1,0,0,60,39,<=50K
37,3,265144,13,2,3,0,4,1,0,0,50,39,>50K
31,3,302679,9,4,6,1,4,1,0,0,60,39,<=50K
33,3,290763,13,5,10,1,4,0,0,0,40,39,<=50K
32,3,147118,9,0,7,1,4,0,0,0,40,39,<=50K
62,2,103575,9,2,8,0,4,1,5178,0,40,39,>50K
37,3,169469,10,2,2,0,4,1,0,0,40,39,<=50K
25,3,189334,7,2,14,0,4,1,0,0,40,39,<=50K
49,3,139571,9,2,0,0,4,1,4064,0,40,39,<=50K
36,3,111545,13,2,10,0,4,1,0,1902,40,39,>50K
67,3,72776,10,2,5,0,4,1,10566,0,15,39,<=50K
54,3,307973,9,2,5,0,4,1,0,0,40,39,>50K
45,1,211666,16,4,10,1,4,0,0,0,40,39,>50K
30,3,143766,10,4,2,1,4,1,0,0,40,39,<=50K
39,6,112812,9,2,11,2,4,0,0,0,40,39,<=50K
57,3,43290,6,0,7,1,0,0,0,0,20,39,<=50K
57,3,111385,6,4,7,1,4,1,0,0,40,39,<=50K
23,5,145744,9,2,4,0,4,1,0,0,40,39,<=50K
49,1,126754,9,2,7,2,4,1,0,0,40,22,<=50K
46,6,54260,13,2,10,0,4,1,0,0,10,39,>50K
41,6,34895,13,4,13,1,4,0,0,0,43,39,<=50K
44,3,166740,11,2,13,0,4,1,0,0,45,39,<=50K
25,3,143062,13,4,7,3,4,0,2463,0,30,39,<=50K
34,1,191957,13,2,2,0,2,1,0,0,45,39,>50K
24,3,109456,13,4,12,3,4,1,0,0,25,39,<=50K
32,3,198183,13,4,3,1,4,0,0,0,45,39,<=50K
27,1,157449,9,2,13,0,4,1,0,0,50,39,>50K
67,3,53874,8,2,6,0,2,1,0,0,40,5,<=50K
36,3,191754,9,2,2,0,4,1,0,0,40,39,<=50K
40,3,320071,10,0,3,1,4,1,0,1408,48,39,<=50K
24,3,164574,9,2,14,0,4,1,0,0,40,39,<=50K
46,3,185870,13,2,12,0,4,1,0,1902,40,39,>50K
44,6,165745,9,0,0,4,4,0,0,0,38,39,<=50K
23,5,40323,10,2,2,0,4,1,0,0,40,39,>50K
46,3,199378,15,4,10,1,4,1,0,0,90,39,<=50K
31,3,289889,11,4,13,1,4,1,0,0,40,39,<=50K
21,1,152200,10,2,11,3,2,1,0,0,40,39,<=50K
61,3,198231,9,2,2,0,4,1,0,0,40,39,>50K
71,5,28865,9,2,4,0,4,1,0,0,15,39,<=50K
42,3,26915,13,2,3,0,4,1,0,0,40,39,>50K
27,2,108926,10,2,8,0,2,1,0,0,5,39,<=50K
21,6,204034,10,4,7,1,4,0,0,0,16,39,<=50K
28,1,191088,13,0,10,1,4,0,2354,0,60,39,<=50K
27,1,194515,12,4,10,3,2,0,0,0,37,39,<=50K
32,3,28984,10,4,7,1,4,0,0,2001,25,39,<=50K
47,3,125892,9,0,5,1,4,1,0,0,40,39,<=50K
22,3,37932,12,4,3,1,4,1,0,0,35,9,<=50K
56,3,249751,9,2,13,0,4,1,0,0,40,39,<=50K
20,3,191948,9,2,7,2,4,0,0,0,40,39,<=50K
30,3,97306,10,4,12,1,4,0,0,0,40,39,<=50K
22,3,176178,10,4,7,3,4,0,0,0,25,39,<=50K
28,3,142764,11,2,2,0,4,1,7688,0,45,39,>50K
50,3,148431,14,2,3,0,4,1,0,0,55,39,>50K
66,6,148380,9,2,6,5,4,0,1424,0,10,39,<=50K
38,3,314890,10,4,7,1,4,1,0,0,46,39,<=50K
62,3,177493,8,2,3,0,4,1,0,0,30,39,<=50K
36,0,327435,14,0,13,1,4,0,0,0,40,39,>50K
47,3,275967,6,2,2,0,4,1,0,0,35,39,<=50K
25,3,176520,9,4,13,1,4,1,0,0,40,39,<=50K
26,3,186463,10,2,14,0,4,1,0,0,40,39,<=50K
37,3,50380,7,2,4,0,4,1,0,0,40,39,<=50K
52,3,192445,7,2,14,0,4,1,0,0,40,39,<=50K
70,3,142851,5,2,3,0,4,1,0,0,18,39,<=50K
19,6,42750,9,4,11,3,4,1,0,0,40,39,<=50K
23,3,199011,7,4,2,3,4,1,0,0,3,39,<=50K
37,3,98644,13,2,10,5,4,0,0,0,16,0,>50K
37,3,173963,7,5,12,4,2,0,0,0,40,39,<=50K
45,6,284763,10,0,10,4,2,0,0,0,40,39,<=50K
29,3,108775,13,2,3,0,4,1,0,0,50,39,>50K
56,5,233312,13,2,3,0,4,1,0,0,20,31,<=50K
50,3,197826,14,2,13,0,4,1,0,0,40,39,<=50K
20,3,123007,9,4,0,2,4,1,0,2001,30,39,<=50K
26,3,264012,13,4,0,1,4,1,0,0,40,39,<=50K
41,4,214247,15,2,10,0,4,1,0,2415,60,39,>50K
21,3,200121,9,4,5,3,4,1,0,0,40,39,<=50K
22,3,33551,10,4,7,1,4,1,0,0,40,39,<=50K
37,6,89083,12,2,7,0,4,1,0,0,35,39,<=50K
47,3,369438,10,2,2,0,2,1,0,0,30,39,>50K
61,3,93997,13,0,12,4,4,1,0,0,40,39,<=50K
47,1,169699,14,2,10,0,4,1,0,0,40,39,>50K
37,3,115429,9,2,2,0,4,1,0,0,25,39,<=50K
46,6,96652,11,5,0,4,2,0,0,0,40,39,<=50K
42,5,103759,9,2,12,0,4,1,0,0,48,39,<=50K
41,3,54422,9,0,0,4,4,0,0,0,40,39,<=50K
33,1,107215,5,2,7,0,4,1,0,0,40,39,<=50K
24,3,194630,13,4,10,1,4,1,0,0,35,39,<=50K
27,3,102142,12,4,13,1,4,1,0,0,40,39,<=50K
40,0,134638,13,2,3,0,4,1,0,0,39,39,<=50K
56,3,46920,6,2,6,0,4,1,0,0,40,39,<=50K
35,0,207973,16,2,10,0,4,1,0,0,55,2,<=50K
24,3,208946,11,4,2,1,4,1,0,0,40,39,<=50K
73,5,252431,10,2,10,5,4,0,0,0,1,39,<=50K
36,3,251730,10,4,12,1,4,1,0,0,50,39,<=50K
31,3,301251,13,2,2,0,4,1,0,0,50,39,>50K
50,2,137632,9,2,8,0,2,1,0,0,45,14,<=50K
36,3,197274,9,4,5,1,2,1,0,0,40,39,<=50K
37,3,106043,9,2,12,0,2,1,0,0,40,39,>50K
26,3,195636,13,4,10,1,4,0,0,0,55,39,<=50K
20,3,237956,9,4,11,3,4,1,0,0,40,5,<=50K
58,3,31532,13,2,10,0,4,1,0,0,40,39,>50K
45,6,276157,13,2,10,0,4,1,0,0,40,39,>50K
33,2,207668,13,4,8,3,4,1,0,0,40,39,<=50K
31,3,142921,13,4,13,1,4,0,0,0,40,39,<=50K
44,3,217039,15,2,10,0,4,1,99999,0,60,39,>50K
19,1,259169,10,4,10,3,4,0,0,0,30,39,<=50K
54,3,409173,9,2,13,0,2,1,0,0,50,33,>50K
31,6,73161,14,2,10,0,4,1,0,1740,40,39,<=50K
27,3,241431,9,2,2,0,4,1,0,0,35,39,<=50K
36,3,151764,10,2,12,0,4,1,5178,0,40,39,>50K
47,0,131726,10,0,0,1,4,1,0,1876,40,39,<=50K
35,3,334291,13,2,3,0,4,1,0,0,45,39,<=50K
45,3,370261,13,0,3,1,4,0,0,0,40,39,<=50K
70,3,573446,9,2,2,0,4,1,1455,0,40,39,<=50K
27,1,189775,8,4,7,3,2,0,0,0,44,39,<=50K
36,3,312206,9,2,10,0,4,1,0,0,60,39,>50K
23,3,86939,9,3,6,1,4,1,0,0,40,39,<=50K
25,3,221757,13,4,3,1,4,1,0,0,50,39,<=50K
45,5,213140,10,2,2,0,4,1,7688,0,45,39,>50K
24,3,308673,9,4,5,3,4,1,0,0,30,39,<=50K
50,3,69345,9,2,6,0,4,1,0,1902,44,39,>50K
37,3,112158,9,2,2,0,4,1,7688,0,99,39,>50K
31,3,386299,10,4,0,1,4,0,0,0,40,39,<=50K
17,3,61838,7,4,4,3,4,1,0,0,40,39,<=50K
26,3,290286,10,4,0,1,2,1,0,0,38,39,<=50K
41,3,143069,16,2,10,0,4,1,0,0,60,39,<=50K
50,4,145714,9,2,3,0,4,1,0,0,60,39,>50K
45,5,285570,9,2,14,0,4,1,0,0,80,39,<=50K
